country_code,country,year,political_stability_score,indicator,unit,yoy_change,stability_category
ARM,Armenia,2017,-0.626211166381836,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04173994064330999,Low Stability
ARM,Armenia,2018,-0.451066911220551,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.17514425516128507,Low Stability
ARM,Armenia,2019,-0.420024991035461,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03104192018509,Low Stability
ARM,Armenia,2020,-0.77164489030838,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.35161989927291903,Low Stability
ARM,Armenia,2021,-0.804041028022766,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.032396137714385986,Low Stability
ARM,Armenia,2022,-0.740756273269653,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06328475475311302,Low Stability
ARM,Armenia,2023,-0.829278230667114,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08852195739746105,Low Stability
ABW,Aruba,2004,0.993218183517456,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
ABW,Aruba,2005,1.37641596794128,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3831977844238239,High Stability
ABW,Aruba,2006,1.30346059799194,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07295536994933993,High Stability
ABW,Aruba,2007,1.28656852245331,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.016892075538629925,High Stability
ABW,Aruba,2008,1.3163959980011,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.02982747554778986,High Stability
ABW,Aruba,2009,1.12155425548553,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.19484174251556996,High Stability
ABW,Aruba,2010,1.10084736347198,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.020706892013550027,High Stability
ABW,Aruba,2011,1.28573775291443,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18489038944245006,High Stability
ABW,Aruba,2012,1.26388156414032,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.021856188774109997,High Stability
ABW,Aruba,2013,1.31222629547119,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04834473133087003,High Stability
ABW,Aruba,2014,1.16456782817841,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1476584672927801,High Stability
ABW,Aruba,2015,1.21023952960968,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04567170143126997,High Stability
ABW,Aruba,2016,1.26075851917267,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05051898956299006,High Stability
ABW,Aruba,2017,1.31384599208832,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05308747291565008,High Stability
ABW,Aruba,2018,1.33750987052917,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.023663878440849828,High Stability
ABW,Aruba,2019,1.33580732345581,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.001702547073359817,High Stability
ABW,Aruba,2020,1.3715912103653,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03578388690948997,High Stability
ABW,Aruba,2021,1.43172669410706,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06013548374176003,High Stability
ABW,Aruba,2022,1.48307979106903,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05135309696196999,High Stability
ABW,Aruba,2023,1.43252456188202,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.050555229187010164,High Stability
AUS,Australia,1996,1.39611268043518,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
AUS,Australia,1998,1.06650125980377,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.32961142063141,High Stability
AUS,Australia,2000,1.33396470546722,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.26746344566344993,High Stability
AUS,Australia,2002,1.18941462039948,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14455008506773992,High Stability
AUS,Australia,2003,0.878117203712463,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.31129741668701694,Moderate Stability
AUS,Australia,2004,0.935463547706604,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05734634399414096,Moderate Stability
AUS,Australia,2005,0.8917076587677,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04375588893890403,Moderate Stability
AUS,Australia,2006,0.934466600418091,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04275894165039107,Moderate Stability
AUS,Australia,2007,0.928874909877777,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.005591690540314054,Moderate Stability
AUS,Australia,2008,0.954700112342834,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.02582520246505704,Moderate Stability
AUS,Australia,2009,0.855120599269867,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09957951307296697,Moderate Stability
AUS,Australia,2010,0.888859868049622,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03373926877975497,Moderate Stability
AUS,Australia,2011,0.935710072517395,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04685020446777299,Moderate Stability
AUS,Australia,2012,0.997997224330902,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06228715181350697,Moderate Stability
AUS,Australia,2013,1.03107297420502,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03307574987411799,High Stability
AUS,Australia,2014,1.03219199180603,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.001119017601010075,High Stability
AUS,Australia,2015,0.873180687427521,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15901130437850908,Moderate Stability
AUS,Australia,2016,1.0334244966507,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.16024380922317905,High Stability
AUS,Australia,2017,0.87606406211853,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15736043453216997,Moderate Stability
AUS,Australia,2018,0.971185445785522,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09512138366699197,Moderate Stability
AUS,Australia,2019,0.917978942394257,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05320650339126498,Moderate Stability
AUS,Australia,2020,0.862161874771118,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.05581706762313898,Moderate Stability
AUS,Australia,2021,0.83507913351059,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.02708274126052801,Moderate Stability
AUS,Australia,2022,0.983715951442719,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1486368179321289,Moderate Stability
AUS,Australia,2023,0.91705721616745,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.066658735275269,Moderate Stability
AUT,Austria,1996,1.41046285629272,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
AUT,Austria,1998,1.11060059070587,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2998622655868499,High Stability
AUT,Austria,2000,0.822056412696838,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.288544178009032,Moderate Stability
AUT,Austria,2002,1.35895538330078,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.5368989706039419,High Stability
AUT,Austria,2003,0.962002456188202,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.3969529271125779,Moderate Stability
AUT,Austria,2004,1.08964920043945,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.127646744251248,High Stability
AUT,Austria,2005,1.10395002365112,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.014300823211669922,High Stability
AUT,Austria,2006,1.07445085048676,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.029499173164359904,High Stability
AUT,Austria,2007,1.284419298172,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.20996844768523992,High Stability
AUT,Austria,2008,1.33927059173584,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05485129356384011,High Stability
AUT,Austria,2009,1.19087398052216,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14839661121368009,High Stability
AUT,Austria,2010,1.15264821052551,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03822576999664995,High Stability
AUT,Austria,2011,1.19352161884308,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.040873408317569915,High Stability
AUT,Austria,2012,1.34056687355042,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.14704525470733998,High Stability
AUT,Austria,2013,1.36410057544708,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.023533701896660153,High Stability
AUT,Austria,2014,1.27070045471191,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09340012073517001,High Stability
AUT,Austria,2015,1.12933051586151,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14136993885040017,High Stability
AUT,Austria,2016,0.8921759724617,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2371545433998099,Moderate Stability
AUT,Austria,2017,1.02962481975555,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.13744884729384999,High Stability
AUT,Austria,2018,0.884860396385193,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.144764423370357,Moderate Stability
AUT,Austria,2019,0.892189025878906,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.007328629493713046,Moderate Stability
AUT,Austria,2020,0.887600898742676,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.004588127136230025,Moderate Stability
AUT,Austria,2021,0.899554431438446,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.011953532695770042,Moderate Stability
AUT,Austria,2022,0.648710012435913,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.25084441900253307,Moderate Stability
AUT,Austria,2023,0.727989196777344,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.079279184341431,Moderate Stability
AZE,Azerbaijan,1996,-0.828929543495178,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
AZE,Azerbaijan,1998,-0.702288448810577,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.12664109468460105,Low Stability
AZE,Azerbaijan,2000,-0.829794764518738,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.12750631570816107,Low Stability
AZE,Azerbaijan,2002,-1.18536496162415,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.35557019710541193,Very Low Stability
AZE,Azerbaijan,2003,-0.948100388050079,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.23726457357407094,Low Stability
AZE,Azerbaijan,2004,-1.05981111526489,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1117107272148109,Very Low Stability
AZE,Azerbaijan,2005,-1.12481939792633,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06500828266143999,Very Low Stability
AZE,Azerbaijan,2006,-1.09268236160278,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.032137036323549806,Very Low Stability
AZE,Azerbaijan,2007,-0.62599641084671,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.4666859507560701,Low Stability
AZE,Azerbaijan,2008,-0.330349981784821,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.295646429061889,Low Stability
AZE,Azerbaijan,2009,-0.277853518724442,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05249646306037903,Low Stability
AZE,Azerbaijan,2010,-0.238546922802925,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.039306595921516974,Low Stability
AZE,Azerbaijan,2011,-0.532135963439941,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.29358904063701596,Low Stability
AZE,Azerbaijan,2012,-0.715751826763153,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.183615863323212,Low Stability
AZE,Azerbaijan,2013,-0.412859916687012,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.30289191007614097,Low Stability
AZE,Azerbaijan,2014,-0.559909522533417,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.14704960584640497,Low Stability
AZE,Azerbaijan,2015,-0.733916640281677,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.17400711774826005,Low Stability
AZE,Azerbaijan,2016,-0.808908820152283,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07499217987060602,Low Stability
AZE,Azerbaijan,2017,-0.751901030540466,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05700778961181707,Low Stability
AZE,Azerbaijan,2018,-0.711399376392365,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04050165414810103,Low Stability
AZE,Azerbaijan,2019,-0.693411469459534,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.01798790693283092,Low Stability
AZE,Azerbaijan,2020,-0.852253794670105,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15884232521057096,Low Stability
